Date,Comment_ID,Parent_ID,Content,Status,Reaction_Count,Reply_Count,Permalink,Post_URL
2026-06-06 14:46:07,1444898224349187_1383381643786443,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1383381643786443,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:11,1444898224349187_1324001805836080,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1324001805836080,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:13,1444898224349187_1023839470328150,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1023839470328150,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:15,1444898224349187_1530563771803781,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1530563771803781,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:17,1444898224349187_1008630818248497,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1008630818248497,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:21,1444898224349187_2132072370672812,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2132072370672812,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:19,1444898224349187_2938032706527760,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2938032706527760,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:24,1444898224349187_1532512721996074,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1532512721996074,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:25,1444898224349187_3685854564886665,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=3685854564886665,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:27,1444898224349187_1306523924418655,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1306523924418655,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:29,1444898224349187_878206134642027,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=878206134642027,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:30,1444898224349187_1016107760835032,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1016107760835032,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:34,1444898224349187_1010119831900573,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1010119831900573,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:46:36,1444898224349187_2047089022861934,1444898224349187_1008356701650060,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2047089022861934,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:05,1444898224349187_1994748504736166,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1994748504736166,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:07,1444898224349187_1528212905352089,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1528212905352089,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:08,1444898224349187_1010609805229903,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1010609805229903,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:11,1444898224349187_1402061508398619,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1402061508398619,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:13,1444898224349187_4282785085304448,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4282785085304448,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:14,1444898224349187_1534697538169056,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1534697538169056,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:16,1444898224349187_1030425699501100,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1030425699501100,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:18,1444898224349187_27773630282222410,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=27773630282222410,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:20,1444898224349187_1542440827573888,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1542440827573888,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:21,1444898224349187_1561130148941441,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1561130148941441,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:23,1444898224349187_4583671348583640,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4583671348583640,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:38,1444898224349187_1343693147727269,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1343693147727269,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:40,1444898224349187_1038623272172120,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1038623272172120,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:42,1444898224349187_1773698293626458,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1773698293626458,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:43,1444898224349187_4440552606182261,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4440552606182261,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:45,1444898224349187_1677157376915289,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1677157376915289,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:48,1444898224349187_2190276255154417,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2190276255154417,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:50,1444898224349187_986333697599281,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=986333697599281,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:51,1444898224349187_1342909431072389,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1342909431072389,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:53,1444898224349187_1324330883137353,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1324330883137353,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:56,1444898224349187_1948934299093036,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1948934299093036,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:47:57,1444898224349187_1036411685382884,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1036411685382884,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:00,1444898224349187_1321715296762446,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1321715296762446,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:01,1444898224349187_1309582587973259,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1309582587973259,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:03,1444898224349187_1730904694935678,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1730904694935678,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:04,1444898224349187_1243878141002448,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1243878141002448,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:06,1444898224349187_1768291477662140,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1768291477662140,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:07,1444898224349187_27425807927043889,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=27425807927043889,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:09,1444898224349187_4533343093554953,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4533343093554953,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:11,1444898224349187_2195136491218839,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2195136491218839,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:13,1444898224349187_2717882738611583,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2717882738611583,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:14,1444898224349187_1911462009533554,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1911462009533554,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:16,1444898224349187_844953912022814,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=844953912022814,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:19,1444898224349187_1538855747820636,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1538855747820636,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:23,1444898224349187_2812533969109445,1444898224349187_1323089503104305,ƯlTuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2812533969109445,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:35,1444898224349187_2073565116557821,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2073565116557821,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:37,1444898224349187_2820525811618869,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2820525811618869,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:38,1444898224349187_1403793715110228,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1403793715110228,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:40,1444898224349187_1720012449188715,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1720012449188715,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:42,1444898224349187_2071864400372040,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2071864400372040,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:43,1444898224349187_26950243834645897,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=26950243834645897,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:45,1444898224349187_2238295700308960,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2238295700308960,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:47,1444898224349187_2149692545820280,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2149692545820280,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:50,1444898224349187_1566294311775231,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1566294311775231,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:51,1444898224349187_960088363655502,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=960088363655502,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:53,1444898224349187_1740166997432963,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1740166997432963,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:56,1444898224349187_835401042653936,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=835401042653936,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:55,1444898224349187_1303711668051695,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1303711668051695,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:57,1444898224349187_1380553267461582,,Đáp án B smm 30 Nguyễn Nguyễn Huyết Lục Triều #Prudential #Khởi_Đầu_Nhỏ #Khoẻ_Chủ_Động,active,1,263,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1380553267461582,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:58,1444898224349187_2549129172208180,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2549129172208180,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:48:59,1444898224349187_1032625816003085,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1032625816003085,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:04,1444898224349187_2094169231140770,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2094169231140770,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:06,1444898224349187_1988805995097427,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1988805995097427,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:07,1444898224349187_1304623881304099,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1304623881304099,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:09,1444898224349187_1473516334025597,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1473516334025597,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:11,1444898224349187_959398666927037,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=959398666927037,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:15,1444898224349187_1599662935156538,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1599662935156538,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:17,1444898224349187_1326574608834238,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1326574608834238,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:19,1444898224349187_1186187721242041,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1186187721242041,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:20,1444898224349187_1471847920869658,1444898224349187_1380553267461582,đẩy cmt cho ieemmm #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1380553267461582&reply_comment_id=1471847920869658,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:20,1444898224349187_1838316310460397,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1838316310460397,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:22,1444898224349187_1985065638877450,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1985065638877450,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:24,1444898224349187_1283111886897357,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1283111886897357,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:26,1444898224349187_1668273654424441,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1668273654424441,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:27,1444898224349187_821055697541726,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=821055697541726,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:29,1444898224349187_1717887535877361,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1717887535877361,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:31,1444898224349187_1388473733113563,1444898224349187_1380553267461582,hihi iu iu #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1380553267461582&reply_comment_id=1388473733113563,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:30,1444898224349187_1950172508993873,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1950172508993873,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:32,1444898224349187_3084374668430578,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=3084374668430578,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:33,1444898224349187_1327198886017661,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1327198886017661,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:35,1444898224349187_1176938122163349,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1176938122163349,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:41,1444898224349187_1610920356665069,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1610920356665069,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:43,1444898224349187_1996699164263865,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1996699164263865,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:46,1444898224349187_4405622223060769,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=4405622223060769,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:47,1444898224349187_1531049051745277,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1531049051745277,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:49,1444898224349187_1547695157142243,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1547695157142243,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:50,1444898224349187_778466331922593,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=778466331922593,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:54,1444898224349187_1980125955977285,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1980125955977285,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:56,1444898224349187_970459348947432,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=970459348947432,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:57,1444898224349187_1993792821225988,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1993792821225988,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:49:59,1444898224349187_1538329031406943,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1538329031406943,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:50:01,1444898224349187_1236354398436285,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1236354398436285,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:50:03,1444898224349187_1361131885973140,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=1361131885973140,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:50:08,1444898224349187_2166540440861883,1444898224349187_1323089503104305,Xịn #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=2166540440861883,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:50:09,1444898224349187_974575522066667,1444898224349187_1323089503104305,Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=974575522066667,https://www.facebook.com/408308732570405/posts/1444898224349187
2026-06-06 14:52:55,1444898224349187_837774872392710,1444898224349187_1323089503104305,Nguyễn Đình Phong Tuyệt #Prudential,active,0,0,https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=1323089503104305&reply_comment_id=837774872392710,https://www.facebook.com/408308732570405/posts/1444898224349187
