"Date","Comment_ID","Parent_ID","Level","Content","Status","Reaction_Count","Reply_Count","Permalink","Post_URL"
"2026-06-21T15:30:04","1444898224349187_1554611459433343","1444898224349187_980015638258577","2","Vo Thanh Bao An | Một cách bảo vệ tài chính hiệu quả và an toàn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1554611459433343","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:04","1444898224349187_1996161977660774","1444898224349187_980015638258577","2","Pham Hoang Long | Dịch vụ hỗ trợ nhanh chóng và tận tình #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1996161977660774","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:04","1444898224349187_2577093319404290","1444898224349187_980015638258577","2","Do Bao Han | Dịch vụ chăm sóc rất chu đáo #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2577093319404290","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:04","1444898224349187_2678128652637396","1444898224349187_980015638258577","2","Bao Thanh An | Giúp mình kiểm soát rủi ro tốt hơn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2678128652637396","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:04","1444898224349187_26142238212119953","1444898224349187_980015638258577","2","Phan Truong Bao Chau | Giúp mình không còn lo lắng quá nhiều về tương lai #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=26142238212119953","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_27203249945998522","1444898224349187_980015638258577","2","Hoang Thi Anh Tram | Một giải pháp bảo vệ toàn diện #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=27203249945998522","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_27325593003764797","1444898224349187_980015638258577","2","Ngoc Gia Han | Bảo hiểm giúp bảo vệ tài chính lâu dài #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=27325593003764797","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_844330068332211","1444898224349187_980015638258577","2","Khuat Gia Quoc Bao | Dịch vụ rất uy tín và chất lượng #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=844330068332211","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_853096204122373","1444898224349187_980015638258577","2","Vo Thi Van Anh | Giúp mình chủ động trước mọi tình huống bất ngờ #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=853096204122373","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_959519637065447","1444898224349187_980015638258577","2","Ly Minh Duc | Giải pháp giúp giảm bớt lo lắng trong tương lai #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=959519637065447","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_969181715922485","1444898224349187_980015638258577","2","La Thi Tuyet Linh | Dịch vụ hỗ trợ rõ ràng, giúp mình hiểu rất nhanh #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=969181715922485","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_991768076808506","1444898224349187_980015638258577","2","Tran Thi My Linh | Bảo hiểm giúp giảm bớt lo lắng trong cuộc sống #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=991768076808506","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_1002764458787912","1444898224349187_980015638258577","2","Ngoc Minh Chau | Dịch vụ đáng tin cậy hàng đầu #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1002764458787912","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_1006634415059789","1444898224349187_980015638258577","2","Hoang Thieu Khanh | Dịch vụ rất chuyên nghiệp #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1006634415059789","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:22","1444898224349187_1024452796767162","1444898224349187_980015638258577","2","Dang Bao Ngoc Quynh | Giải pháp bảo hiểm rất đáng tin #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1024452796767162","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:42","1444898224349187_1141519814850037","1444898224349187_980015638258577","2","Kim Thi Thom | Dịch vụ hỗ trợ nhanh chóng và tận tình #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1141519814850037","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_1404521138405802","1444898224349187_980015638258577","2","Han Nhi | Cảm thấy hài lòng với trải nghiệm hiện tại #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1404521138405802","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_1565764968300828","1444898224349187_980015638258577","2","kkdb.dbdn72026 | Giúp mình vững vàng hơn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1565764968300828","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_1586204936199262","1444898224349187_980015638258577","2","eba.dothque | Một giải pháp bảo vệ toàn diện #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1586204936199262","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_1675409807052412","1444898224349187_980015638258577","2","Vo Minh Gia Kiet | Dịch vụ rõ ràng, minh bạch và dễ hiểu #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1675409807052412","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_1790362838662146","1444898224349187_980015638258577","2","Phan Thi Thu Quynh | Giúp gia đình vững vàng hơn trước rủi ro #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1790362838662146","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_1934313903919053","1444898224349187_980015638258577","2","zebra.7916031 | Dịch vụ chất lượng và uy tín #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1934313903919053","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_2230961117701001","1444898224349187_980015638258577","2","Torop ali | Dịch vụ hỗ trợ rất nhanh và rõ ràng #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2230961117701001","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_2353778221797042","1444898224349187_980015638258577","2","Dinh Gia Bao | Một cách bảo vệ tài chính hiệu quả #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2353778221797042","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:30:43","1444898224349187_2432468843937282","1444898224349187_980015638258577","2","Nguyen Thi Thanh Trang | Giúp mình bảo vệ tương lai một cách chắc chắn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2432468843937282","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:03","1444898224349187_4498176827078105","1444898224349187_980015638258577","2","Dang Ngoc Anh | Dịch vụ hỗ trợ khách hàng rất nhanh chóng #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=4498176827078105","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:03","1444898224349187_880676387694454","1444898224349187_980015638258577","2","Pham Tran Thien Nhan | Dịch vụ chăm sóc khách hàng rất chu đáo #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=880676387694454","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_919507367813492","1444898224349187_980015638258577","2","Dang Gia Huy | Bảo vệ gia đình là điều quan trọng nhất #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=919507367813492","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:04","1444898224349187_956468877218034","1444898224349187_980015638258577","2","Phan Minh Tam | Giúp mình vững vàng hơn trước cuộc sống #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=956468877218034","https://www.facebook.com/1454150383423971/posts/1444898224349187"
